Entity,Code,Day,p_avg_all_ages
Germany,DEU,2023-01-29,4.37
Germany,DEU,2023-02-05,3.12
Germany,DEU,2023-02-12,0.18
Germany,DEU,2023-02-19,-0.08
Germany,DEU,2023-02-26,-2.59
Germany,DEU,2023-03-05,-4.18
Germany,DEU,2023-03-12,2.32
Germany,DEU,2023-03-19,6.26
Germany,DEU,2023-03-26,8.6
Germany,DEU,2023-04-02,9.21
Germany,DEU,2023-04-09,7.59
Germany,DEU,2023-04-16,12.06
Germany,DEU,2023-04-23,13.25
Germany,DEU,2023-04-30,10.45
Germany,DEU,2023-05-07,11.95
Germany,DEU,2023-05-14,9.24
Germany,DEU,2023-05-21,9.02
Germany,DEU,2023-05-28,11.11
Germany,DEU,2023-06-04,7.78
Germany,DEU,2023-06-11,11.16
Germany,DEU,2023-06-18,11.17
Germany,DEU,2023-06-25,10.41
Germany,DEU,2023-07-02,3.24
Germany,DEU,2023-07-09,0.68
Germany,DEU,2023-07-16,8.68
Germany,DEU,2023-07-23,0.28
Germany,DEU,2023-07-30,-2.15
Germany,DEU,2023-08-06,-0.66
Germany,DEU,2023-08-13,5.11
Germany,DEU,2023-08-20,12.19
Germany,DEU,2023-08-27,11.68
Germany,DEU,2023-09-03,2
Germany,DEU,2023-09-10,13.15
Germany,DEU,2023-09-17,10.04
Germany,DEU,2023-09-24,6.43
Germany,DEU,2023-10-01,7.12
Germany,DEU,2023-10-08,9.16
Germany,DEU,2023-10-15,8.44
Germany,DEU,2023-10-22,13
Germany,DEU,2023-10-29,17.35
Germany,DEU,2023-11-05,18.83
Germany,DEU,2023-11-12,16.92
Germany,DEU,2023-11-19,17.7
Germany,DEU,2023-11-26,17.43
Germany,DEU,2023-12-03,21.75
Germany,DEU,2023-12-10,23.82
Germany,DEU,2023-12-17,21.79
Germany,DEU,2023-12-24,21.44
Germany,DEU,2023-12-31,17.75
Gibraltar,GIB,2020-01-31,8.28
Gibraltar,GIB,2020-02-29,1.5
Gibraltar,GIB,2020-03-31,5.26
Gibraltar,GIB,2020-04-30,0.96
Gibraltar,GIB,2020-05-31,-43.4
Gibraltar,GIB,2020-06-30,-21.57
Gibraltar,GIB,2020-07-31,29.21
Gibraltar,GIB,2020-08-31,1.85
Gibraltar,GIB,2020-09-30,0.88
Gibraltar,GIB,2020-10-31,11.61
Gibraltar,GIB,2020-11-30,32.65
Gibraltar,GIB,2020-12-31,-40.56
Gibraltar,GIB,2021-01-31,183.44
Greece,GRC,2020-01-05,-1.44
Greece,GRC,2020-01-12,-2.28
Greece,GRC,2020-01-19,-0.6
Greece,GRC,2020-01-26,-2.44
Greece,GRC,2020-02-02,7.35
Greece,GRC,2020-02-09,6.48
Greece,GRC,2020-02-16,9.58
Greece,GRC,2020-02-23,-1.84
Greece,GRC,2020-03-01,0.06
Greece,GRC,2020-03-08,7.19
Greece,GRC,2020-03-15,7
Greece,GRC,2020-03-22,7.86
Greece,GRC,2020-03-29,5.27
Greece,GRC,2020-04-05,4.14
Greece,GRC,2020-04-12,1.3
Greece,GRC,2020-04-19,-0.8
Greece,GRC,2020-04-26,-1.77
Greece,GRC,2020-05-03,1.33
Greece,GRC,2020-05-10,-3.3
Greece,GRC,2020-05-17,17.2
Greece,GRC,2020-05-24,12.56
Greece,GRC,2020-05-31,-9.59
Greece,GRC,2020-06-07,-2.7
Greece,GRC,2020-06-14,-0.87
Greece,GRC,2020-06-21,-0.13
Greece,GRC,2020-06-28,-4.69
Greece,GRC,2020-07-05,17.6
Greece,GRC,2020-07-12,2.01
Greece,GRC,2020-07-19,-0.49
Greece,GRC,2020-07-26,-1.91
Greece,GRC,2020-08-02,15.72
Greece,GRC,2020-08-09,5.47
Greece,GRC,2020-08-16,4.8
Greece,GRC,2020-08-23,10.27
Greece,GRC,2020-08-30,7.6
Greece,GRC,2020-09-06,9.13
Greece,GRC,2020-09-13,10.84
Greece,GRC,2020-09-20,13.14
Greece,GRC,2020-09-27,8.6
Greece,GRC,2020-10-04,7.54
Greece,GRC,2020-10-11,3.93
Greece,GRC,2020-10-18,0.05
Greece,GRC,2020-10-25,2.61
Greece,GRC,2020-11-01,8.23
Greece,GRC,2020-11-08,10.53
Greece,GRC,2020-11-15,21.29
Greece,GRC,2020-11-22,35.07
Greece,GRC,2020-11-29,41.21
Greece,GRC,2020-12-06,40.88
Greece,GRC,2020-12-13,28.28
Greece,GRC,2020-12-20,17.99
Greece,GRC,2020-12-27,6.9
Greece,GRC,2021-01-03,3.77
Greece,GRC,2021-01-10,-4.99
Greece,GRC,2021-01-17,-16.15
Greece,GRC,2021-01-24,-7.96
Greece,GRC,2021-01-31,-7.62
Greece,GRC,2021-02-07,-10.5
Greece,GRC,2021-02-14,-7.95
Greece,GRC,2021-02-21,-0.15
Greece,GRC,2021-02-28,6.03
Greece,GRC,2021-03-07,7.19
Greece,GRC,2021-03-14,7.72
Greece,GRC,2021-03-21,14.91
Greece,GRC,2021-03-28,16.7
Greece,GRC,2021-04-04,26.46
Greece,GRC,2021-04-11,22.98
Greece,GRC,2021-04-18,27.41
Greece,GRC,2021-04-25,16.47
Greece,GRC,2021-05-02,24.96
Greece,GRC,2021-05-09,29
Greece,GRC,2021-05-16,10.88
Greece,GRC,2021-05-23,18.58
Greece,GRC,2021-05-30,24.88
Greece,GRC,2021-06-06,6.76
Greece,GRC,2021-06-13,10.82
Greece,GRC,2021-06-20,3.75
Greece,GRC,2021-06-27,25.69
Greece,GRC,2021-07-04,37.9
Greece,GRC,2021-07-11,19.05
Greece,GRC,2021-07-18,19.63
Greece,GRC,2021-07-25,14.13
Greece,GRC,2021-08-01,23.96
Greece,GRC,2021-08-08,66.07
Greece,GRC,2021-08-15,23.2
Greece,GRC,2021-08-22,18.3
Greece,GRC,2021-08-29,29.88
Greece,GRC,2021-09-05,20.2
Greece,GRC,2021-09-12,18.84
Greece,GRC,2021-09-19,32.63
Greece,GRC,2021-09-26,21.34
Greece,GRC,2021-10-03,23.01
Greece,GRC,2021-10-10,18.76
Greece,GRC,2021-10-17,16.89
Greece,GRC,2021-10-24,17.31
Greece,GRC,2021-10-31,25.59
Greece,GRC,2021-11-07,34.33
Greece,GRC,2021-11-14,23.71
Greece,GRC,2021-11-21,30.22
Greece,GRC,2021-11-28,36.14
Greece,GRC,2021-12-05,36.02
Greece,GRC,2021-12-12,41.13
Greece,GRC,2021-12-19,35.61
Greece,GRC,2021-12-26,32.37
Greece,GRC,2022-01-02,27.88
Greece,GRC,2022-01-09,17.52
Greece,GRC,2022-01-16,13.44
Greece,GRC,2022-01-23,13.49
Greece,GRC,2022-01-30,29.41
Greece,GRC,2022-02-06,27.74
Greece,GRC,2022-02-13,21.13
Greece,GRC,2022-02-20,20.73
Greece,GRC,2022-02-27,11.16
Greece,GRC,2022-03-06,12.02
Greece,GRC,2022-03-13,15.38
Greece,GRC,2022-03-20,25.55
Greece,GRC,2022-03-27,28.67
Greece,GRC,2022-04-03,31.07
Greece,GRC,2022-04-10,21.88
Greece,GRC,2022-04-17,20.34
Greece,GRC,2022-04-24,14.77
Greece,GRC,2022-05-01,17.92
Greece,GRC,2022-05-08,2.6
Greece,GRC,2022-05-15,12.98
Greece,GRC,2022-05-22,13.69
Greece,GRC,2022-05-29,17.1
Greece,GRC,2022-06-05,19.57
Greece,GRC,2022-06-12,9.71
Greece,GRC,2022-06-19,2.04
Greece,GRC,2022-06-26,5.18
Greece,GRC,2022-07-03,10.44
Greece,GRC,2022-07-10,20.68
Greece,GRC,2022-07-17,14.23
Greece,GRC,2022-07-24,23.64
Greece,GRC,2022-07-31,41.28
Greece,GRC,2022-08-07,31.66
Greece,GRC,2022-08-14,15.31
Greece,GRC,2022-08-21,16.22
Greece,GRC,2022-08-28,11.29
Greece,GRC,2022-09-04,12.33
Greece,GRC,2022-09-11,5.97
Greece,GRC,2022-09-18,10.16
Greece,GRC,2022-09-25,4.34
Greece,GRC,2022-10-02,20.59
Greece,GRC,2022-10-09,6
Greece,GRC,2022-10-16,5.8
Greece,GRC,2022-10-23,6.39
Greece,GRC,2022-10-30,12.62
Greece,GRC,2022-11-06,10.42
Greece,GRC,2022-11-13,4.72
Greece,GRC,2022-11-20,13.06
Greece,GRC,2022-11-27,6.33
Greece,GRC,2022-12-04,17.83
Greece,GRC,2022-12-11,14.63
Greece,GRC,2022-12-18,6.58
Greece,GRC,2022-12-25,8.39
Greece,GRC,2023-01-01,17.64
Greece,GRC,2023-01-08,8.45
Greece,GRC,2023-01-15,3.6
Greece,GRC,2023-01-22,2.76
Greece,GRC,2023-01-29,0.23
Greece,GRC,2023-02-05,0.42
Greece,GRC,2023-02-12,6.82
Greece,GRC,2023-02-19,13.6
Greece,GRC,2023-02-26,9.01
Greece,GRC,2023-03-05,6.16
Greece,GRC,2023-03-12,2.37
Greece,GRC,2023-03-19,-2.6
Greece,GRC,2023-03-26,2.7
Greece,GRC,2023-04-02,5.48
Greece,GRC,2023-04-09,-3.5
Greece,GRC,2023-04-16,1.17
Greece,GRC,2023-04-23,3.44
Greece,GRC,2023-04-30,5.4
Greece,GRC,2023-05-07,4.18
Greece,GRC,2023-05-14,2.29
Greece,GRC,2023-05-21,5.77
Greece,GRC,2023-05-28,8.98
Greece,GRC,2023-06-04,1.65
Greece,GRC,2023-06-11,6.88
Greece,GRC,2023-06-18,-6.61
Greece,GRC,2023-06-25,-3.1
Greece,GRC,2023-07-02,-5.82
Greece,GRC,2023-07-09,4.34
Greece,GRC,2023-07-16,7.37
Greece,GRC,2023-07-23,39.15
Greece,GRC,2023-07-30,29.75
Greece,GRC,2023-08-06,0.2
Greece,GRC,2023-08-13,-11.34
Greece,GRC,2023-08-20,5.46
Greece,GRC,2023-08-27,22.13
Greece,GRC,2023-09-03,10.04
Greece,GRC,2023-09-10,1.78
Greece,GRC,2023-09-17,9.72
Greece,GRC,2023-09-24,12.89
Greece,GRC,2023-10-01,10.32
Greece,GRC,2023-10-08,2.32
Greece,GRC,2023-10-15,-2.32
Greece,GRC,2023-10-22,4.53
Greece,GRC,2023-10-29,5.52
Greece,GRC,2023-11-05,-1.37
Greece,GRC,2023-11-12,-6.34
Greece,GRC,2023-11-19,-5.19
Greece,GRC,2023-11-26,4.01
Greece,GRC,2023-12-03,9.14
Greece,GRC,2023-12-10,1.29
Greece,GRC,2023-12-17,10.29
Greece,GRC,2023-12-24,10.04
Greece,GRC,2023-12-31,13.24
Greenland,GRL,2020-01-31,-15.18
Greenland,GRL,2020-02-29,23.76
Greenland,GRL,2020-03-31,-19.42
Greenland,GRL,2020-04-30,-32.87
Greenland,GRL,2020-05-31,-6.1
Greenland,GRL,2020-06-30,18.36
Greenland,GRL,2020-07-31,-2.12
Greenland,GRL,2020-08-31,13.07
Greenland,GRL,2020-09-30,29.72
Greenland,GRL,2020-10-31,-9.6
Greenland,GRL,2020-11-30,29.12
Greenland,GRL,2020-12-31,23.93
Greenland,GRL,2021-01-31,7.14
Greenland,GRL,2021-02-28,31.19
Greenland,GRL,2021-03-31,-19.42
Greenland,GRL,2021-04-30,8.8
Greenland,GRL,2021-05-31,-36.62
Greenland,GRL,2021-06-30,3.86
Greenland,GRL,2021-07-31,50.79
Greenland,GRL,2021-08-31,20.6
Greenland,GRL,2021-09-30,10.85
Greenland,GRL,2021-10-31,21.47
Greenland,GRL,2021-11-30,-31.32
Greenland,GRL,2021-12-31,15.38
Greenland,GRL,2022-01-31,4.91
Greenland,GRL,2022-02-28,28.71
Greenland,GRL,2022-03-31,-50.41
Greenland,GRL,2022-04-30,11.11
Greenland,GRL,2022-05-31,0.94
Greenland,GRL,2022-06-30,-20.29
Greenland,GRL,2022-07-31,13.76
Greenland,GRL,2022-08-31,30.65
Greenland,GRL,2022-09-30,-8.02
Greenland,GRL,2022-10-31,63.84
Greenland,GRL,2022-11-30,20.88
Greenland,GRL,2022-12-31,-3.85
Greenland,GRL,2023-01-31,4.91
Greenland,GRL,2023-02-28,18.81
Greenland,GRL,2023-03-31,5.37
Greenland,GRL,2023-04-30,-23.61
Greenland,GRL,2023-05-31,10.33
Greenland,GRL,2023-06-30,-17.87
Greenland,GRL,2023-07-31,32.28
Greenland,GRL,2023-08-31,25.63
Greenland,GRL,2023-09-30,-8.02
Greenland,GRL,2023-10-31,7.34
Greenland,GRL,2023-11-30,31.87
Greenland,GRL,2023-12-31,4.7
Guadeloupe,GLP,2020-01-05,28.62
Guadeloupe,GLP,2020-01-12,-15.25
Guadeloupe,GLP,2020-01-19,-12.5
Guadeloupe,GLP,2020-01-26,21.48
Guadeloupe,GLP,2020-02-02,-7.58
Guadeloupe,GLP,2020-02-09,-10.94
Guadeloupe,GLP,2020-02-16,19.74
Guadeloupe,GLP,2020-02-23,57.59
Guadeloupe,GLP,2020-03-01,10.29
Guadeloupe,GLP,2020-03-08,13.18
Guadeloupe,GLP,2020-03-15,4.69
Guadeloupe,GLP,2020-03-22,12.01
Guadeloupe,GLP,2020-03-29,4.17
Guadeloupe,GLP,2020-04-05,21.21
Guadeloupe,GLP,2020-04-12,10.29
Guadeloupe,GLP,2020-04-19,33.09
Guadeloupe,GLP,2020-04-26,21.62
Guadeloupe,GLP,2020-05-03,42.86
Guadeloupe,GLP,2020-05-10,6.53
Guadeloupe,GLP,2020-05-17,5.92
Guadeloupe,GLP,2020-05-24,19.6
Guadeloupe,GLP,2020-05-31,-1.06
Guadeloupe,GLP,2020-06-07,1.03
Guadeloupe,GLP,2020-06-14,-8.16
Guadeloupe,GLP,2020-06-21,-5.45
Guadeloupe,GLP,2020-06-28,6.06
Guadeloupe,GLP,2020-07-05,3.74
Guadeloupe,GLP,2020-07-12,3.12
Guadeloupe,GLP,2020-07-19,-8.03
Guadeloupe,GLP,2020-07-26,-2.4
Guadeloupe,GLP,2020-08-02,21.21
Guadeloupe,GLP,2020-08-09,17.36
Guadeloupe,GLP,2020-08-16,35.05
Guadeloupe,GLP,2020-08-23,-1.23
Guadeloupe,GLP,2020-08-30,33.85
Guadeloupe,GLP,2020-09-06,49.82
Guadeloupe,GLP,2020-09-13,27.94
Guadeloupe,GLP,2020-09-20,64.58
Guadeloupe,GLP,2020-09-27,55.05
Guadeloupe,GLP,2020-10-04,36.09
Guadeloupe,GLP,2020-10-11,41.03
Guadeloupe,GLP,2020-10-18,72.73
Guadeloupe,GLP,2020-10-25,52.03
Guadeloupe,GLP,2020-11-01,30.74
Guadeloupe,GLP,2020-11-08,24.14
Guadeloupe,GLP,2020-11-15,1.69
Guadeloupe,GLP,2020-11-22,-2.57
Guadeloupe,GLP,2020-11-29,25.9
Guadeloupe,GLP,2020-12-06,16.44
Guadeloupe,GLP,2020-12-13,5.96
Guadeloupe,GLP,2020-12-20,-3.72
Guadeloupe,GLP,2020-12-27,-7.69
Guadeloupe,GLP,2021-01-03,-15.38
Guadeloupe,GLP,2021-01-10,20.58
Guadeloupe,GLP,2021-01-17,35.59
Guadeloupe,GLP,2021-01-24,25
Guadeloupe,GLP,2021-01-31,-3.17
Guadeloupe,GLP,2021-02-07,4.55
Guadeloupe,GLP,2021-02-14,-18.75
Guadeloupe,GLP,2021-02-21,-6.15
Guadeloupe,GLP,2021-02-28,57.59
Guadeloupe,GLP,2021-03-07,-4.41
Guadeloupe,GLP,2021-03-14,1.35
Guadeloupe,GLP,2021-03-21,1.56
Guadeloupe,GLP,2021-03-28,23.38
Guadeloupe,GLP,2021-04-04,4.17
Guadeloupe,GLP,2021-04-11,19.53
Guadeloupe,GLP,2021-04-18,47.06
Guadeloupe,GLP,2021-04-25,43.88
Guadeloupe,GLP,2021-05-02,8.11
Guadeloupe,GLP,2021-05-09,27.82
Guadeloupe,GLP,2021-05-16,20.27
Guadeloupe,GLP,2021-05-23,29.28
Guadeloupe,GLP,2021-05-30,12.96
Guadeloupe,GLP,2021-06-06,11.31
Guadeloupe,GLP,2021-06-13,36.99
Guadeloupe,GLP,2021-06-20,9.33
Guadeloupe,GLP,2021-06-27,-2.24
Guadeloupe,GLP,2021-07-04,6.06
Guadeloupe,GLP,2021-07-11,19.05
Guadeloupe,GLP,2021-07-18,6.25
Guadeloupe,GLP,2021-07-25,23.75
Guadeloupe,GLP,2021-08-01,18.62
Guadeloupe,GLP,2021-08-08,127.27
Guadeloupe,GLP,2021-08-15,232.8
Guadeloupe,GLP,2021-08-22,400
Guadeloupe,GLP,2021-08-29,347.53
Guadeloupe,GLP,2021-09-05,195.38
Guadeloupe,GLP,2021-09-12,190.61
Guadeloupe,GLP,2021-09-19,41.18
Guadeloupe,GLP,2021-09-26,63.01
Guadeloupe,GLP,2021-10-03,44.6
Guadeloupe,GLP,2021-10-10,2.45
Guadeloupe,GLP,2021-10-17,18.59
Guadeloupe,GLP,2021-10-24,16.36
Guadeloupe,GLP,2021-10-31,11.49
Guadeloupe,GLP,2021-11-07,9.54
Guadeloupe,GLP,2021-11-14,0
Guadeloupe,GLP,2021-11-21,23.73
Guadeloupe,GLP,2021-11-28,15.81
Guadeloupe,GLP,2021-12-05,-4.68
Guadeloupe,GLP,2021-12-12,13.01
Guadeloupe,GLP,2021-12-19,-8.94
Guadeloupe,GLP,2021-12-26,21.62
Guadeloupe,GLP,2022-01-02,-1.54
Guadeloupe,GLP,2022-01-09,2.89
Guadeloupe,GLP,2022-01-16,47.46
Guadeloupe,GLP,2022-01-23,35.94
Guadeloupe,GLP,2022-01-30,86.62
Guadeloupe,GLP,2022-02-06,78.79
Guadeloupe,GLP,2022-02-13,43.75
Guadeloupe,GLP,2022-02-20,48.87
Guadeloupe,GLP,2022-02-27,42.02
Guadeloupe,GLP,2022-03-06,8.82
Guadeloupe,GLP,2022-03-13,19.93
Guadeloupe,GLP,2022-03-20,7.81
Guadeloupe,GLP,2022-03-27,10.39
Guadeloupe,GLP,2022-04-03,20.19
Guadeloupe,GLP,2022-04-10,22.9
Guadeloupe,GLP,2022-04-17,25
Guadeloupe,GLP,2022-04-24,16.91
Guadeloupe,GLP,2022-05-01,8.11
Guadeloupe,GLP,2022-05-08,33.46
Guadeloupe,GLP,2022-05-15,11.68
Guadeloupe,GLP,2022-05-22,21.5
Guadeloupe,GLP,2022-05-29,36.21
Guadeloupe,GLP,2022-06-05,66.08
Guadeloupe,GLP,2022-06-12,36.99
Guadeloupe,GLP,2022-06-19,34.11
Guadeloupe,GLP,2022-06-26,33.01
Guadeloupe,GLP,2022-07-03,15.15
Guadeloupe,GLP,2022-07-10,-3.06
Guadeloupe,GLP,2022-07-17,15.62
Guadeloupe,GLP,2022-07-24,52.17
Guadeloupe,GLP,2022-07-31,32.13
Guadeloupe,GLP,2022-08-07,31.31
Guadeloupe,GLP,2022-08-14,20.58
Guadeloupe,GLP,2022-08-21,23.79
Guadeloupe,GLP,2022-08-28,18.83
Guadeloupe,GLP,2022-09-04,35.38
Guadeloupe,GLP,2022-09-11,42.6
Guadeloupe,GLP,2022-09-18,23.53
Guadeloupe,GLP,2022-09-25,22.26
Guadeloupe,GLP,2022-10-02,2.79
Guadeloupe,GLP,2022-10-09,-0.61
Guadeloupe,GLP,2022-10-16,0.96
Guadeloupe,GLP,2022-10-23,36.36
Guadeloupe,GLP,2022-10-30,19.93
Guadeloupe,GLP,2022-11-06,-2.83
Guadeloupe,GLP,2022-11-13,12.07
Guadeloupe,GLP,2022-11-20,18.64
Guadeloupe,GLP,2022-11-27,37.87
Guadeloupe,GLP,2022-12-04,40.29
Guadeloupe,GLP,2022-12-11,33.56
Guadeloupe,GLP,2022-12-18,4.3
Guadeloupe,GLP,2022-12-25,30.07
Guadeloupe,GLP,2023-01-01,40
Guadeloupe,GLP,2023-01-08,30.23
Guadeloupe,GLP,2023-01-15,38.98
Guadeloupe,GLP,2023-01-22,21.88
Guadeloupe,GLP,2023-01-29,49.65
Guadeloupe,GLP,2023-02-05,1.52
Guadeloupe,GLP,2023-02-12,1.56
Guadeloupe,GLP,2023-02-19,8.41
Guadeloupe,GLP,2023-02-26,32.3
Guadeloupe,GLP,2023-03-05,10.29
Guadeloupe,GLP,2023-03-12,31.76
Guadeloupe,GLP,2023-03-19,12.5
Guadeloupe,GLP,2023-03-26,13.64
Guadeloupe,GLP,2023-04-02,4.17
Guadeloupe,GLP,2023-04-09,-0.67
Guadeloupe,GLP,2023-04-16,2.94
Guadeloupe,GLP,2023-04-23,20.5
Guadeloupe,GLP,2023-04-30,-5.41
Guadeloupe,GLP,2023-05-07,22.18
Guadeloupe,GLP,2023-05-14,47.77
Guadeloupe,GLP,2023-05-21,15.26
Guadeloupe,GLP,2023-05-28,12.96
Guadeloupe,GLP,2023-06-04,62.54
Guadeloupe,GLP,2023-06-11,60.96
Guadeloupe,GLP,2023-06-18,20.99
Guadeloupe,GLP,2023-06-25,26.6
Guadeloupe,GLP,2023-07-02,18.18
Guadeloupe,GLP,2023-07-09,25.85
Guadeloupe,GLP,2023-07-16,9.38
Guadeloupe,GLP,2023-07-23,58.86
Guadeloupe,GLP,2023-07-30,2.1
Guadeloupe,GLP,2023-08-06,34.68
Guadeloupe,GLP,2023-08-13,-0.32
Guadeloupe,GLP,2023-08-20,28.62
Guadeloupe,GLP,2023-08-27,20.37
Guadeloupe,GLP,2023-09-03,40
Guadeloupe,GLP,2023-09-10,44.4
Guadeloupe,GLP,2023-09-17,20.59
Guadeloupe,GLP,2023-09-24,58.31
Guadeloupe,GLP,2023-10-01,18.47
Guadeloupe,GLP,2023-10-08,-8.26
Guadeloupe,GLP,2023-10-15,5.77
Guadeloupe,GLP,2023-10-22,23.64
Guadeloupe,GLP,2023-10-29,26.69
Guadeloupe,GLP,2023-11-05,6.01
Guadeloupe,GLP,2023-11-12,22.41
Guadeloupe,GLP,2023-11-19,6.78
Guadeloupe,GLP,2023-11-26,30.51
Guadeloupe,GLP,2023-12-03,20.5
Guadeloupe,GLP,2023-12-10,25
Guadeloupe,GLP,2023-12-17,19.21
Guadeloupe,GLP,2023-12-24,6.42
Guadeloupe,GLP,2023-12-31,-20
Guatemala,GTM,2020-01-05,9.44
Guatemala,GTM,2020-01-12,2.23
Guatemala,GTM,2020-01-19,2.97
Guatemala,GTM,2020-01-26,3.17
Guatemala,GTM,2020-02-02,6.44
Guatemala,GTM,2020-02-09,3.11
Guatemala,GTM,2020-02-16,0.11
Guatemala,GTM,2020-02-23,-3.76
Guatemala,GTM,2020-03-01,1.85
Guatemala,GTM,2020-03-08,0.09
Guatemala,GTM,2020-03-15,-6.29
Guatemala,GTM,2020-03-22,-12.25
Guatemala,GTM,2020-03-29,-17.83
Guatemala,GTM,2020-04-05,-18.63
Guatemala,GTM,2020-04-12,-20.43
Guatemala,GTM,2020-04-19,-18.32
Guatemala,GTM,2020-04-26,-15.79
Guatemala,GTM,2020-05-03,-16.09
Guatemala,GTM,2020-05-10,-12.73
Guatemala,GTM,2020-05-17,-12.3
Guatemala,GTM,2020-05-24,-6.02
Guatemala,GTM,2020-05-31,2.7
Guatemala,GTM,2020-06-07,15.88
Guatemala,GTM,2020-06-14,23.51
Guatemala,GTM,2020-06-21,29.63
Guatemala,GTM,2020-06-28,45.35
Guatemala,GTM,2020-07-05,60.69
Guatemala,GTM,2020-07-12,83.73
Guatemala,GTM,2020-07-19,72.53
Guatemala,GTM,2020-07-26,67.08
Guatemala,GTM,2020-08-02,65.92
Guatemala,GTM,2020-08-09,48.53
Guatemala,GTM,2020-08-16,44.72
Guatemala,GTM,2020-08-23,34.92
Guatemala,GTM,2020-08-30,40.01
Guatemala,GTM,2020-09-06,29.68
Guatemala,GTM,2020-09-13,24.79
Guatemala,GTM,2020-09-20,22.23
Guatemala,GTM,2020-09-27,22.02
Guatemala,GTM,2020-10-04,11.34
Guatemala,GTM,2020-10-11,20.77
Guatemala,GTM,2020-10-18,15.87
Guatemala,GTM,2020-10-25,14.77
Guatemala,GTM,2020-11-01,17.85
Guatemala,GTM,2020-11-08,20.17
Guatemala,GTM,2020-11-15,18.8
Guatemala,GTM,2020-11-22,22.28
Guatemala,GTM,2020-11-29,23.51
Guatemala,GTM,2020-12-06,16.26
Guatemala,GTM,2020-12-13,19.4
Guatemala,GTM,2020-12-20,18.93
Guatemala,GTM,2020-12-27,15.21
Guatemala,GTM,2021-01-03,24.38
Guatemala,GTM,2021-01-10,18.6
Guatemala,GTM,2021-01-17,18.14
Guatemala,GTM,2021-01-24,17.52
Guatemala,GTM,2021-01-31,17.94
Guatemala,GTM,2021-02-07,18.23
Guatemala,GTM,2021-02-14,14.32
Guatemala,GTM,2021-02-21,7.69
Guatemala,GTM,2021-02-28,10.9
Guatemala,GTM,2021-03-07,17.86
Guatemala,GTM,2021-03-14,11.99
Guatemala,GTM,2021-03-21,14
Guatemala,GTM,2021-03-28,24.01
Guatemala,GTM,2021-04-04,21.49
Guatemala,GTM,2021-04-11,28.69
Guatemala,GTM,2021-04-18,40.37
Guatemala,GTM,2021-04-25,36.19
Guatemala,GTM,2021-05-02,30.9
Guatemala,GTM,2021-05-09,32.48
Guatemala,GTM,2021-05-16,32.77
Guatemala,GTM,2021-05-23,33.55
Guatemala,GTM,2021-05-30,32.91
Guatemala,GTM,2021-06-06,43.67
Guatemala,GTM,2021-06-13,35.44
Guatemala,GTM,2021-06-20,36.84
Guatemala,GTM,2021-06-27,34.23
Guatemala,GTM,2021-07-04,45.84
Guatemala,GTM,2021-07-11,50.96
Guatemala,GTM,2021-07-18,57.42
Guatemala,GTM,2021-07-25,65.72
Guatemala,GTM,2021-08-01,68.43
Guatemala,GTM,2021-08-08,81.82
Guatemala,GTM,2021-08-15,85.57
Guatemala,GTM,2021-08-22,116.53
Guatemala,GTM,2021-08-29,125.46
Guatemala,GTM,2021-09-05,142.63
Guatemala,GTM,2021-09-12,146.39
Guatemala,GTM,2021-09-19,135.75
Guatemala,GTM,2021-09-26,102.83
Guatemala,GTM,2021-10-03,89.15
Guatemala,GTM,2021-10-10,62.77
Guatemala,GTM,2021-10-17,51.24
Guatemala,GTM,2021-10-24,34.28
Guatemala,GTM,2021-10-31,27.42
Guatemala,GTM,2021-11-07,25.1
Guatemala,GTM,2021-11-14,16.37
Guatemala,GTM,2021-11-21,16.38
Guatemala,GTM,2021-11-28,11.72
Guatemala,GTM,2021-12-05,19.53
Guatemala,GTM,2021-12-12,14.08
Guatemala,GTM,2021-12-19,14.67
Guatemala,GTM,2021-12-26,16.74
Guatemala,GTM,2022-01-02,25.29
Guatemala,GTM,2022-01-09,29.19
Guatemala,GTM,2022-01-16,30.2
Guatemala,GTM,2022-01-23,35.85
Guatemala,GTM,2022-01-30,31.23
Guatemala,GTM,2022-02-06,43.59
Guatemala,GTM,2022-02-13,41.09
Guatemala,GTM,2022-02-20,41.96
Guatemala,GTM,2022-02-27,33.1
Guatemala,GTM,2022-03-06,33.87
Guatemala,GTM,2022-03-13,25.54
Guatemala,GTM,2022-03-20,20.72
Guatemala,GTM,2022-03-27,14.06
Guatemala,GTM,2022-04-03,13.02
Guatemala,GTM,2022-04-10,8.12
Guatemala,GTM,2022-04-17,8.58
Guatemala,GTM,2022-04-24,5.98
Guatemala,GTM,2022-05-01,-2.6
Guatemala,GTM,2022-05-08,5.84
Guatemala,GTM,2022-05-15,5.36
Guatemala,GTM,2022-05-22,1.9
Guatemala,GTM,2022-05-29,4.14
Guatemala,GTM,2022-06-05,12.1
Guatemala,GTM,2022-06-12,-0.49
Guatemala,GTM,2022-06-19,2.18
Guatemala,GTM,2022-06-26,6.99
Guatemala,GTM,2022-07-03,12.59
Guatemala,GTM,2022-07-10,14
Guatemala,GTM,2022-07-17,17.65
Guatemala,GTM,2022-07-24,12.38
Guatemala,GTM,2022-07-31,9.86
Guatemala,GTM,2022-08-07,13.29
Guatemala,GTM,2022-08-14,13.67
Guatemala,GTM,2022-08-21,9.34
Guatemala,GTM,2022-08-28,10.32
Guatemala,GTM,2022-09-04,7.89
